customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,row_status,row_error,score_probability,prediction,threshold,model_name,model_version
0516-OOHAR,Male,0,Yes,Yes,28,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),100.35,2799.0,No,success,,0.19523137043137148,0.0,0.31,churn_hist_gradient_boosting,v1
2027-CWDNU,Male,0,Yes,Yes,18,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,85.6,1601.5,No,success,,0.5924076271328224,1.0,0.31,churn_hist_gradient_boosting,v1
9912-OMZDS,Female,0,Yes,Yes,59,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,106.15,6256.2,No,success,,0.32740081370933544,1.0,0.31,churn_hist_gradient_boosting,v1
3733-ZEECP,Male,0,Yes,Yes,22,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,51.1,1232.9,No,success,,0.31328408477274344,1.0,0.31,churn_hist_gradient_boosting,v1
7878-RTCZG,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.9,19.9,No,success,,0.33636558930199817,1.0,0.31,churn_hist_gradient_boosting,v1
2452-MRMZF,Female,1,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.7,1937.4,No,success,,0.006248813304118045,0.0,0.31,churn_hist_gradient_boosting,v1
7103-IPXPJ,Male,0,Yes,No,50,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Electronic check,99.4,5059.75,No,success,,0.2630712034204022,0.0,0.31,churn_hist_gradient_boosting,v1
4342-HFXWS,Female,0,Yes,Yes,48,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),69.7,3023.65,No,success,,0.04993282410447364,0.0,0.31,churn_hist_gradient_boosting,v1
3545-CNWRG,Female,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.35,4889.2,No,success,,0.4847627685920531,1.0,0.31,churn_hist_gradient_boosting,v1
1785-BPHTP,Male,0,Yes,Yes,28,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,85.45,2289.9,No,success,,0.3652570574440782,1.0,0.31,churn_hist_gradient_boosting,v1
4989-LIXVT,Male,1,No,No,68,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,95.9,6503.2,No,success,,0.3198680435651534,1.0,0.31,churn_hist_gradient_boosting,v1
7315-WYOAW,Male,0,No,No,13,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,100.75,1313.25,No,success,,0.6097586638554725,1.0,0.31,churn_hist_gradient_boosting,v1
1173-XZPYF,Female,0,No,No,11,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,89.2,990.3,No,success,,0.6725313525947302,1.0,0.31,churn_hist_gradient_boosting,v1
2509-TFPJU,Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.75,1864.2,No,success,,0.00472366091372858,0.0,0.31,churn_hist_gradient_boosting,v1
9530-GRMJG,Male,0,Yes,Yes,70,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,84.1,5979.7,No,success,,0.04487860199514788,0.0,0.31,churn_hist_gradient_boosting,v1
6898-RBTLU,Female,0,Yes,Yes,49,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),79.3,3902.45,No,success,,0.0324050497498225,0.0,0.31,churn_hist_gradient_boosting,v1
5481-NTDOH,Female,1,Yes,No,67,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),107.05,7142.5,No,success,,0.2613936382533446,0.0,0.31,churn_hist_gradient_boosting,v1
2068-WWXQZ,Male,0,No,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.05,902.0,No,success,,0.01177396980711487,0.0,0.31,churn_hist_gradient_boosting,v1
2061-VVFST,Female,0,Yes,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.5,805.2,No,success,,0.05221743337038159,0.0,0.31,churn_hist_gradient_boosting,v1
0749-IRGQE,Female,1,Yes,No,13,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,45.3,528.45,No,success,,0.4002082674278619,1.0,0.31,churn_hist_gradient_boosting,v1
2380-DAMQP,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,115.15,8349.7,No,success,,0.03029416967975566,0.0,0.31,churn_hist_gradient_boosting,v1
2256-YLYLP,Male,0,Yes,Yes,68,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),72.95,4953.25,No,success,,0.02673823161737131,0.0,0.31,churn_hist_gradient_boosting,v1
1272-ILHFG,Male,0,Yes,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.65,332.65,No,success,,0.04506496868948593,0.0,0.31,churn_hist_gradient_boosting,v1
0164-XAIRP,Female,0,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.55,470.2,No,success,,0.02158274021018352,0.0,0.31,churn_hist_gradient_boosting,v1
5666-CYCYZ,Female,0,No,No,24,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,89.55,2259.35,No,success,,0.5582147089984568,1.0,0.31,churn_hist_gradient_boosting,v1
4011-ARPHK,Male,0,No,No,27,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,50.35,1411.35,No,success,,0.1039759082422596,0.0,0.31,churn_hist_gradient_boosting,v1
6365-HITVU,Female,0,Yes,Yes,71,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),87.25,6328.7,No,success,,0.013261867030943926,0.0,0.31,churn_hist_gradient_boosting,v1
7558-IMLMT,Male,0,Yes,Yes,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.8,1411.9,No,success,,0.0065619383452041585,0.0,0.31,churn_hist_gradient_boosting,v1
9488-FYQAU,Female,0,Yes,No,63,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),109.25,6841.4,No,success,,0.10100772343083973,0.0,0.31,churn_hist_gradient_boosting,v1
3590-TCXTB,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.35,20.35,No,success,,0.29533501487651864,0.0,0.31,churn_hist_gradient_boosting,v1
6994-KERXL,Male,0,No,No,4,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.9,238.5,No,success,,0.5039595188126946,1.0,0.31,churn_hist_gradient_boosting,v1
1960-UOTYM,Male,0,Yes,Yes,52,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,79.2,4016.3,No,success,,0.03321544690418148,0.0,0.31,churn_hist_gradient_boosting,v1
2740-JFBOK,Male,0,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,24.0,226.55,No,success,,0.32558637712846783,1.0,0.31,churn_hist_gradient_boosting,v1
6500-JVEGC,Male,0,No,No,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),101.35,7110.75,No,success,,0.0975180671417528,0.0,0.31,churn_hist_gradient_boosting,v1
5245-VDBUR,Female,0,Yes,No,52,No,No phone service,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,35.45,1958.95,No,success,,0.04196191104329316,0.0,0.31,churn_hist_gradient_boosting,v1
8469-SNFFH,Male,0,Yes,No,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),79.4,5528.9,No,success,,0.07025218810838976,0.0,0.31,churn_hist_gradient_boosting,v1
2144-ESWKO,Male,0,No,No,43,No,No phone service,DSL,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),35.2,1463.7,No,success,,0.06639167002164259,0.0,0.31,churn_hist_gradient_boosting,v1
1241-FPMOF,Male,0,No,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.65,1025.05,No,success,,0.01010045201683465,0.0,0.31,churn_hist_gradient_boosting,v1
9928-BZVLZ,Female,0,No,No,12,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Mailed check,49.85,552.1,No,success,,0.023353794656063055,0.0,0.31,churn_hist_gradient_boosting,v1
4114-QMKVN,Female,0,Yes,Yes,56,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),68.75,3815.4,No,success,,0.04002898503129555,0.0,0.31,churn_hist_gradient_boosting,v1
2775-SEFEE,Male,0,No,Yes,0,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),61.9,,No,validation_error,TotalCharges: Input should be greater than or equal to 0,,,,churn_hist_gradient_boosting,v1
9003-CPATH,Male,0,No,No,42,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,79.9,3313.4,No,success,,0.3123287421458239,1.0,0.31,churn_hist_gradient_boosting,v1
1754-GKYPY,Male,1,Yes,No,22,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),89.75,1938.9,No,success,,0.5208937471242813,1.0,0.31,churn_hist_gradient_boosting,v1
7956-XQWGU,Male,0,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.4,460.25,No,success,,0.08315543831098642,0.0,0.31,churn_hist_gradient_boosting,v1
1591-MQJTP,Male,1,Yes,No,51,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),93.65,4839.15,No,success,,0.12570907099452913,0.0,0.31,churn_hist_gradient_boosting,v1
2369-FEVNO,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.9,19.9,No,success,,0.40869854832218433,1.0,0.31,churn_hist_gradient_boosting,v1
7471-MQPOS,Male,1,Yes,Yes,71,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),72.9,5139.65,No,success,,0.012141276558617391,0.0,0.31,churn_hist_gradient_boosting,v1
5115-SQAAU,Female,0,Yes,Yes,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),25.6,1673.4,No,success,,0.008836055543670056,0.0,0.31,churn_hist_gradient_boosting,v1
9845-QOMAD,Male,0,Yes,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.75,309.35,No,success,,0.04898048773995727,0.0,0.31,churn_hist_gradient_boosting,v1
7672-VFMXZ,Male,0,Yes,No,57,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,55.7,3171.6,No,success,,0.1422789588907669,0.0,0.31,churn_hist_gradient_boosting,v1
9739-JLPQJ,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),117.5,8670.1,No,success,,0.017752830565949375,0.0,0.31,churn_hist_gradient_boosting,v1
9916-AYHTC,Male,0,No,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.85,916.0,No,success,,0.01425107258303328,0.0,0.31,churn_hist_gradient_boosting,v1
3855-ONCAR,Female,0,Yes,Yes,4,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,78.9,299.75,No,success,,0.6568217909887202,1.0,0.31,churn_hist_gradient_boosting,v1
1488-SYSFC,Male,0,Yes,Yes,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.65,702.05,No,success,,0.1094626887784587,0.0,0.31,churn_hist_gradient_boosting,v1
0970-QXPXW,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.65,19.65,No,success,,0.33636558930199817,1.0,0.31,churn_hist_gradient_boosting,v1
3259-KNMRR,Male,1,No,No,57,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),79.75,4438.2,No,success,,0.04646144902965736,0.0,0.31,churn_hist_gradient_boosting,v1
6120-RJKLU,Female,1,Yes,No,62,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),79.95,4819.75,No,success,,0.025047108325466798,0.0,0.31,churn_hist_gradient_boosting,v1
9572-WUKSB,Male,0,Yes,No,3,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,29.9,92.25,No,success,,0.5354807813485545,1.0,0.31,churn_hist_gradient_boosting,v1
5893-KCLGT,Female,0,No,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.75,1567.0,No,success,,0.00385346058954941,0.0,0.31,churn_hist_gradient_boosting,v1
0076-LVEPS,Male,0,No,Yes,29,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,45.0,1242.45,No,success,,0.09176001742866713,0.0,0.31,churn_hist_gradient_boosting,v1
3640-JQGJG,Male,0,Yes,Yes,13,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),44.8,559.2,No,success,,0.18739304086694702,0.0,0.31,churn_hist_gradient_boosting,v1
1596-OQSPS,Female,0,No,No,11,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,51.1,531.15,No,success,,0.21235960403098367,0.0,0.31,churn_hist_gradient_boosting,v1
9867-XOBQA,Female,0,No,Yes,21,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,53.15,1183.2,No,success,,0.022639695897451385,0.0,0.31,churn_hist_gradient_boosting,v1
9546-KDTRB,Female,0,No,No,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),24.7,465.85,No,success,,0.09408428430249711,0.0,0.31,churn_hist_gradient_boosting,v1
3174-RKMOW,Male,0,Yes,Yes,35,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,109.95,3782.4,No,success,,0.4305222667339665,1.0,0.31,churn_hist_gradient_boosting,v1
1760-CAZHT,Male,0,No,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.8,460.2,No,success,,0.04624982740703849,0.0,0.31,churn_hist_gradient_boosting,v1
8441-SHIPE,Female,0,No,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),25.6,1790.35,No,success,,0.011140099631547528,0.0,0.31,churn_hist_gradient_boosting,v1
1320-GVNHT,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),108.4,7767.25,No,success,,0.045558127819605075,0.0,0.31,churn_hist_gradient_boosting,v1
1047-RNXZV,Male,0,No,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.55,876.15,No,success,,0.012374166849517115,0.0,0.31,churn_hist_gradient_boosting,v1
3541-ZNUHK,Female,0,Yes,Yes,55,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,85.1,4600.95,No,success,,0.27627430651093093,0.0,0.31,churn_hist_gradient_boosting,v1
8725-JEDFD,Male,0,No,No,27,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.05,1793.25,No,success,,0.22275313163475896,0.0,0.31,churn_hist_gradient_boosting,v1
7562-UXTPG,Female,0,No,No,13,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.15,886.7,No,success,,0.3762020278457462,1.0,0.31,churn_hist_gradient_boosting,v1
8071-SBTRN,Female,0,No,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,111.15,7737.55,No,success,,0.05301467572495572,0.0,0.31,churn_hist_gradient_boosting,v1
6668-CNMFP,Female,0,Yes,Yes,19,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),89.35,1686.85,No,success,,0.13557227878620243,0.0,0.31,churn_hist_gradient_boosting,v1
5626-MGTUK,Female,0,No,No,20,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),89.1,1879.25,No,success,,0.3918839359788533,1.0,0.31,churn_hist_gradient_boosting,v1
5681-LLOEI,Male,0,Yes,Yes,43,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),91.25,4013.8,No,success,,0.059882363125111214,0.0,0.31,churn_hist_gradient_boosting,v1
8212-DJRCH,Male,0,Yes,Yes,5,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,90.35,434.5,No,success,,0.5941053419773475,1.0,0.31,churn_hist_gradient_boosting,v1
4323-OHFOW,Female,1,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),105.55,7195.35,No,success,,0.27981904035887883,0.0,0.31,churn_hist_gradient_boosting,v1
4933-BSAIP,Female,0,Yes,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.1,780.1,No,success,,0.00996924348097751,0.0,0.31,churn_hist_gradient_boosting,v1
2030-BTZRO,Male,0,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.4,107.6,No,success,,0.024096570105419986,0.0,0.31,churn_hist_gradient_boosting,v1
1116-DXXDF,Male,0,No,No,39,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,100.45,3801.7,No,success,,0.1483992935143234,0.0,0.31,churn_hist_gradient_boosting,v1
6563-VNPMN,Female,1,No,No,45,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),85.7,3778.1,No,success,,0.22839539873015102,0.0,0.31,churn_hist_gradient_boosting,v1
2267-WTPYD,Female,1,Yes,No,57,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),94.0,5438.95,No,success,,0.2199878860401687,0.0,0.31,churn_hist_gradient_boosting,v1
0270-THENM,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),69.85,5102.35,No,success,,0.005777557039727954,0.0,0.31,churn_hist_gradient_boosting,v1
4707-MAXGU,Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.85,1872.2,No,success,,0.00472366091372858,0.0,0.31,churn_hist_gradient_boosting,v1
2710-WYVXG,Female,0,No,No,3,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Mailed check,71.1,213.35,No,success,,0.021798990733975915,0.0,0.31,churn_hist_gradient_boosting,v1
6300-BWMJX,Female,0,Yes,No,59,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,93.35,5386.5,No,success,,0.22361817451874028,0.0,0.31,churn_hist_gradient_boosting,v1
7009-LGECI,Female,0,No,No,4,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),50.55,235.65,No,success,,0.3104433322650756,1.0,0.31,churn_hist_gradient_boosting,v1
5022-KVDQT,Male,0,No,No,27,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,81.3,2272.8,No,success,,0.4921573720311913,1.0,0.31,churn_hist_gradient_boosting,v1
7976-CICYS,Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.7,83.75,No,success,,0.15740506369183818,0.0,0.31,churn_hist_gradient_boosting,v1
1036-GUDCL,Male,0,Yes,Yes,60,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),79.05,4663.4,No,success,,0.14311035854713824,0.0,0.31,churn_hist_gradient_boosting,v1
2005-DWQZJ,Female,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.05,201.7,No,success,,0.020424028065193518,0.0,0.31,churn_hist_gradient_boosting,v1
8148-WOCMK,Male,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.6,125.0,No,success,,0.029573255080056232,0.0,0.31,churn_hist_gradient_boosting,v1
