AdditionalInternetServicesCount,Churn,Contract,Dependents,InternetService,MC_x_Additional,MC_x_Streaming,MonthlyCharges,PaperlessBilling,Partner,PaymentMethod_bin_3,SeniorCitizenRelevel,StreamingServicesCount,tenure
1.0,No,One year,No,DSL,74.75,149.5,74.75,No,No,Mailed check,No,2.0,32
0.0,No,Month-to-month,Yes,Fiber optic,0.0,0.0,75.8,Yes,Yes,Automatic,No,0.0,22
0.0,No,Month-to-month,No,DSL,0.0,0.0,25.1,Yes,Yes,Automatic,No,0.0,42
0.0,No,Month-to-month,No,DSL,0.0,0.0,44.45,No,No,Mailed check,No,0.0,8
2.0,No,Two year,Yes,Fiber optic,208.6,208.6,104.3,Yes,Yes,Automatic,No,2.0,65
4.0,No,Two year,Yes,DSL,356.0,178.0,89.0,Yes,Yes,Automatic,No,2.0,70
0.0,No,Month-to-month,Yes,No,0.0,0.0,20.15,No,No,Automatic,No,0.0,22
2.0,No,Two year,Yes,DSL,72.3,0.0,36.15,No,Yes,Automatic,No,0.0,67
0.0,No,Month-to-month,No,No,0.0,0.0,19.2,Yes,No,Automatic,No,0.0,25
0.0,No,Month-to-month,No,No,0.0,0.0,19.25,No,Yes,Automatic,No,0.0,20
1.0,No,Month-to-month,Yes,DSL,61.2,61.2,61.2,Yes,No,Automatic,No,1.0,2
0.0,No,Two year,No,No,0.0,0.0,20.45,No,No,Mailed check,No,0.0,51
2.0,No,Month-to-month,Yes,DSL,70.1,0.0,35.05,No,Yes,Automatic,No,0.0,46
0.0,No,Month-to-month,Yes,DSL,0.0,0.0,44.0,No,No,Mailed check,No,0.0,13
1.0,No,One year,Yes,DSL,50.35,0.0,50.35,No,Yes,Mailed check,No,0.0,26
0.0,No,Month-to-month,Yes,No,0.0,0.0,20.0,Yes,No,Electronic check,No,0.0,19
3.0,No,Two year,No,DSL,259.20000000000005,172.8,86.4,Yes,Yes,Automatic,No,2.0,72
2.0,No,Month-to-month,No,DSL,116.8,0.0,58.4,Yes,No,Automatic,Yes,0.0,18
0.0,No,Month-to-month,No,Fiber optic,0.0,188.2,94.1,Yes,No,Electronic check,No,2.0,24
3.0,No,Two year,No,Fiber optic,326.70000000000005,217.8,108.9,Yes,Yes,Automatic,No,2.0,46
4.0,No,Two year,No,Fiber optic,429.6,107.4,107.4,Yes,No,Automatic,Yes,1.0,72
1.0,No,Month-to-month,No,Fiber optic,90.85,90.85,90.85,Yes,Yes,Electronic check,Yes,1.0,70
0.0,No,Month-to-month,No,No,0.0,0.0,19.9,No,No,Electronic check,No,0.0,2
2.0,No,Month-to-month,No,DSL,132.8,66.4,66.4,Yes,Yes,Automatic,No,1.0,31
2.0,No,Month-to-month,Yes,Fiber optic,201.4,201.4,100.7,No,Yes,Automatic,No,2.0,16
0.0,No,Two year,Yes,No,0.0,0.0,25.6,No,No,Automatic,No,0.0,52
0.0,No,Month-to-month,Yes,No,0.0,0.0,19.85,Yes,Yes,Mailed check,No,0.0,13
0.0,No,One year,No,No,0.0,0.0,20.75,No,No,Mailed check,No,0.0,35
1.0,No,Two year,No,Fiber optic,95.8,191.6,95.8,No,No,Electronic check,No,2.0,59
1.0,No,Month-to-month,No,Fiber optic,94.65,189.3,94.65,Yes,Yes,Electronic check,No,2.0,72
4.0,No,Two year,No,Fiber optic,426.6,106.65,106.65,No,Yes,Automatic,No,1.0,49
0.0,No,Month-to-month,No,DSL,0.0,0.0,45.85,Yes,No,Mailed check,No,0.0,2
2.0,No,Month-to-month,No,Fiber optic,208.7,208.7,104.35,Yes,No,Electronic check,Yes,2.0,21
2.0,No,One year,No,DSL,110.9,110.9,55.45,Yes,No,Electronic check,Yes,2.0,54
2.0,No,Month-to-month,No,DSL,122.3,0.0,61.15,No,No,Electronic check,No,0.0,1
2.0,No,Month-to-month,No,Fiber optic,157.9,0.0,78.95,Yes,No,Electronic check,No,0.0,6
3.0,No,One year,Yes,Fiber optic,327.6,218.4,109.2,Yes,No,Automatic,No,2.0,49
3.0,No,Two year,Yes,DSL,183.89999999999998,0.0,61.3,Yes,Yes,Automatic,No,0.0,56
2.0,No,Month-to-month,No,Fiber optic,193.7,96.85,96.85,Yes,No,Electronic check,Yes,1.0,56
3.0,No,Two year,Yes,DSL,121.64999999999999,0.0,40.55,No,Yes,Mailed check,No,0.0,6
0.0,No,One year,No,No,0.0,0.0,19.8,No,No,Mailed check,No,0.0,32
3.0,No,One year,Yes,Fiber optic,324.75,216.5,108.25,Yes,Yes,Electronic check,No,2.0,50
2.0,No,One year,Yes,Fiber optic,210.1,210.1,105.05,Yes,Yes,Automatic,No,2.0,58
4.0,No,Two year,Yes,DSL,361.8,180.9,90.45,Yes,Yes,Mailed check,No,2.0,65
4.0,No,Two year,No,DSL,345.6,172.8,86.4,Yes,No,Automatic,No,2.0,64
3.0,No,Two year,No,DSL,200.70000000000002,0.0,66.9,No,Yes,Automatic,No,0.0,66
3.0,No,One year,No,Fiber optic,332.1,221.4,110.7,Yes,Yes,Electronic check,No,2.0,38
0.0,No,One year,No,No,0.0,0.0,20.0,Yes,Yes,Mailed check,No,0.0,20
2.0,No,One year,No,Fiber optic,204.2,204.2,102.1,No,No,Electronic check,Yes,2.0,64
3.0,No,One year,No,DSL,210.45000000000002,70.15,70.15,Yes,No,Automatic,No,1.0,60
4.0,No,One year,Yes,DSL,320.2,80.05,80.05,Yes,Yes,Automatic,No,1.0,50
3.0,No,Two year,No,DSL,147.60000000000002,49.2,49.2,Yes,Yes,Electronic check,No,1.0,72
0.0,No,Two year,No,No,0.0,0.0,20.5,Yes,Yes,Automatic,No,0.0,60
3.0,No,Two year,No,DSL,114.75,0.0,38.25,No,No,Mailed check,No,0.0,46
2.0,No,Two year,Yes,DSL,109.9,109.9,54.95,Yes,Yes,Automatic,No,2.0,69
2.0,No,Month-to-month,No,Fiber optic,193.2,96.6,96.6,Yes,No,Automatic,Yes,1.0,31
0.0,No,One year,Yes,No,0.0,0.0,19.9,No,Yes,Mailed check,No,0.0,19
0.0,No,Two year,Yes,No,0.0,0.0,19.9,No,Yes,Automatic,No,0.0,71
3.0,No,Month-to-month,No,Fiber optic,253.79999999999998,0.0,84.6,Yes,Yes,Electronic check,No,0.0,12
3.0,No,One year,No,DSL,255.75,170.5,85.25,Yes,No,Automatic,No,2.0,44
4.0,No,Two year,Yes,DSL,325.0,81.25,81.25,No,Yes,Automatic,No,1.0,56
4.0,No,Two year,No,Fiber optic,462.0,231.0,115.5,Yes,Yes,Automatic,No,2.0,72
1.0,No,Month-to-month,No,Fiber optic,79.0,0.0,79.0,Yes,No,Automatic,No,0.0,11
1.0,No,Month-to-month,No,Fiber optic,94.65,189.3,94.65,Yes,Yes,Electronic check,Yes,2.0,15
0.0,No,Two year,No,No,0.0,0.0,20.8,Yes,No,Mailed check,No,0.0,72
2.0,No,Two year,No,DSL,119.0,0.0,59.5,No,Yes,Automatic,No,0.0,56
0.0,No,Two year,No,No,0.0,0.0,20.05,Yes,No,Automatic,Yes,0.0,64
1.0,No,Month-to-month,No,Fiber optic,100.45,200.9,100.45,Yes,Yes,Electronic check,No,2.0,34
0.0,No,One year,No,No,0.0,0.0,20.6,No,No,Automatic,No,0.0,35
0.0,No,One year,No,No,0.0,0.0,20.3,No,No,Automatic,No,0.0,22
3.0,No,One year,No,DSL,118.64999999999999,0.0,39.55,No,No,Mailed check,No,0.0,9
0.0,No,One year,No,No,0.0,0.0,20.45,No,No,Mailed check,No,0.0,23
0.0,No,Two year,No,No,0.0,0.0,25.25,No,Yes,Automatic,No,0.0,68
0.0,No,Month-to-month,No,Fiber optic,0.0,182.5,91.25,No,Yes,Electronic check,No,2.0,33
4.0,No,Month-to-month,No,DSL,289.8,72.45,72.45,Yes,No,Automatic,No,1.0,31
0.0,No,Two year,No,No,0.0,0.0,19.7,No,No,Automatic,No,0.0,56
4.0,No,One year,Yes,DSL,300.4,75.1,75.1,Yes,Yes,Electronic check,No,1.0,66
0.0,No,Two year,Yes,No,0.0,0.0,25.0,No,Yes,Automatic,No,0.0,72
0.0,No,Month-to-month,No,Fiber optic,0.0,0.0,69.15,No,No,Automatic,Yes,0.0,34
2.0,No,Month-to-month,Yes,Fiber optic,183.1,91.55,91.55,Yes,Yes,Electronic check,No,1.0,58
0.0,No,Two year,No,DSL,0.0,35.8,35.8,No,No,Automatic,No,1.0,37
4.0,No,Two year,No,Fiber optic,452.6,226.3,113.15,Yes,No,Automatic,No,2.0,71
0.0,No,One year,Yes,No,0.0,0.0,19.85,No,Yes,Automatic,No,0.0,1
0.0,No,Two year,Yes,No,0.0,0.0,19.8,No,Yes,Automatic,Yes,0.0,71
0.0,No,One year,Yes,No,0.0,0.0,19.9,No,Yes,Electronic check,No,0.0,35
0.0,No,One year,Yes,No,0.0,0.0,19.7,No,Yes,Mailed check,No,0.0,6
3.0,No,One year,Yes,DSL,177.3,0.0,59.1,No,Yes,Automatic,No,0.0,69
1.0,No,One year,No,Fiber optic,91.15,91.15,91.15,Yes,Yes,Electronic check,No,1.0,53
0.0,No,Month-to-month,No,Fiber optic,0.0,0.0,68.95,Yes,Yes,Electronic check,No,0.0,5
1.0,No,Month-to-month,Yes,DSL,51.55,0.0,51.55,No,No,Mailed check,No,0.0,2
0.0,No,Two year,Yes,No,0.0,0.0,24.4,Yes,No,Mailed check,No,0.0,62
1.0,No,Month-to-month,No,Fiber optic,96.8,193.6,96.8,Yes,Yes,Electronic check,No,2.0,19
0.0,No,Month-to-month,No,Fiber optic,0.0,0.0,70.05,No,No,Mailed check,No,0.0,9
0.0,No,Two year,No,No,0.0,0.0,19.5,No,No,Automatic,No,0.0,53
0.0,No,Month-to-month,No,Fiber optic,0.0,78.75,78.75,No,No,Mailed check,No,1.0,5
2.0,No,One year,Yes,DSL,138.4,69.2,69.2,No,Yes,Electronic check,Yes,1.0,71
0.0,No,Month-to-month,No,No,0.0,0.0,19.55,Yes,No,Mailed check,No,0.0,1
2.0,No,Two year,No,Fiber optic,207.3,207.3,103.65,Yes,No,Electronic check,No,2.0,72
2.0,No,Month-to-month,No,DSL,109.4,0.0,54.7,No,Yes,Mailed check,No,0.0,4
1.0,No,Two year,No,DSL,54.15,0.0,54.15,No,No,Automatic,No,0.0,59
0.0,No,Month-to-month,No,Fiber optic,0.0,84.85,84.85,Yes,Yes,Electronic check,Yes,1.0,31
0.0,No,Month-to-month,No,No,0.0,0.0,20.0,No,Yes,Automatic,No,0.0,3
2.0,No,One year,No,Fiber optic,198.5,198.5,99.25,Yes,Yes,Automatic,No,2.0,49
0.0,No,Month-to-month,No,No,0.0,0.0,19.35,No,No,Mailed check,No,0.0,2
1.0,No,One year,No,Fiber optic,94.75,189.5,94.75,Yes,Yes,Electronic check,No,2.0,55
4.0,No,Two year,Yes,Fiber optic,456.2,228.1,114.05,Yes,Yes,Automatic,No,2.0,72
0.0,No,Month-to-month,No,Fiber optic,0.0,0.0,74.9,Yes,No,Automatic,Yes,0.0,36
0.0,No,Month-to-month,Yes,No,0.0,0.0,19.8,Yes,Yes,Automatic,No,0.0,10
4.0,No,Two year,Yes,DSL,323.4,80.85,80.85,No,Yes,Automatic,No,1.0,72
2.0,No,Month-to-month,No,DSL,109.3,0.0,54.65,No,No,Automatic,No,0.0,28
1.0,No,Month-to-month,No,Fiber optic,91.7,91.7,91.7,No,Yes,Automatic,No,1.0,38
4.0,No,One year,No,Fiber optic,474.4,237.2,118.6,Yes,No,Electronic check,No,2.0,61
0.0,No,Two year,Yes,No,0.0,0.0,24.55,No,Yes,Mailed check,No,0.0,52
0.0,No,One year,No,No,0.0,0.0,19.45,Yes,No,Mailed check,No,0.0,67
4.0,No,Two year,Yes,Fiber optic,464.6,232.3,116.15,Yes,No,Automatic,No,2.0,34
3.0,No,Two year,No,DSL,241.79999999999998,161.2,80.6,No,No,Electronic check,No,2.0,54
0.0,No,Month-to-month,No,No,0.0,0.0,20.3,Yes,Yes,Automatic,No,0.0,1
2.0,No,Month-to-month,Yes,Fiber optic,199.6,199.6,99.8,Yes,No,Electronic check,No,2.0,46
3.0,No,One year,Yes,DSL,225.0,75.0,75.0,Yes,Yes,Automatic,No,1.0,55
0.0,No,Month-to-month,No,No,0.0,0.0,19.9,No,No,Mailed check,No,0.0,1
2.0,No,One year,No,Fiber optic,160.6,0.0,80.3,No,Yes,Automatic,Yes,0.0,64
3.0,No,Two year,No,DSL,252.89999999999998,168.6,84.3,Yes,Yes,Electronic check,No,2.0,58
2.0,No,One year,No,DSL,108.1,108.1,54.05,Yes,Yes,Automatic,No,2.0,56
3.0,No,Two year,Yes,Fiber optic,314.70000000000005,209.8,104.9,Yes,Yes,Automatic,No,2.0,72
1.0,No,One year,No,Fiber optic,97.25,194.5,97.25,Yes,Yes,Automatic,Yes,2.0,72
0.0,No,Month-to-month,No,Fiber optic,0.0,83.05,83.05,No,No,Electronic check,No,1.0,22
3.0,No,Month-to-month,No,DSL,123.30000000000001,0.0,41.1,No,No,Automatic,No,0.0,39
0.0,No,Month-to-month,No,DSL,0.0,0.0,45.0,Yes,No,Automatic,No,0.0,12
2.0,No,Two year,No,DSL,149.1,149.1,74.55,Yes,Yes,Automatic,No,2.0,54
3.0,No,One year,No,DSL,120.60000000000001,0.0,40.2,Yes,No,Mailed check,No,0.0,18
3.0,No,One year,No,DSL,211.5,70.5,70.5,No,Yes,Mailed check,No,1.0,32
0.0,No,One year,No,No,0.0,0.0,19.75,Yes,No,Mailed check,No,0.0,41
0.0,No,Two year,Yes,No,0.0,0.0,24.65,No,Yes,Automatic,No,0.0,67
2.0,No,Month-to-month,No,Fiber optic,208.5,208.5,104.25,Yes,Yes,Electronic check,No,2.0,65
4.0,No,Month-to-month,No,DSL,313.4,78.35,78.35,Yes,No,Automatic,No,1.0,25
3.0,No,One year,No,Fiber optic,329.1,219.4,109.7,Yes,Yes,Automatic,No,2.0,67
2.0,No,Month-to-month,No,DSL,66.9,0.0,33.45,Yes,No,Automatic,Yes,0.0,43
1.0,No,Month-to-month,No,Fiber optic,94.6,189.2,94.6,Yes,No,Electronic check,No,2.0,24
0.0,No,Two year,Yes,No,0.0,0.0,20.2,No,Yes,Automatic,No,0.0,69
0.0,No,One year,Yes,No,0.0,0.0,20.3,No,No,Automatic,No,0.0,37
3.0,No,Two year,Yes,DSL,118.19999999999999,0.0,39.4,Yes,Yes,Automatic,No,0.0,20
0.0,No,Month-to-month,No,Fiber optic,0.0,0.0,69.15,No,No,Automatic,No,0.0,7
1.0,No,One year,No,DSL,51.35,102.7,51.35,Yes,No,Electronic check,No,2.0,41
2.0,No,One year,No,Fiber optic,200.1,200.1,100.05,Yes,No,Automatic,No,2.0,54
0.0,No,Two year,No,No,0.0,0.0,20.3,No,No,Automatic,Yes,0.0,69
3.0,No,One year,No,Fiber optic,283.35,94.45,94.45,Yes,No,Automatic,No,1.0,53
2.0,No,One year,Yes,DSL,92.8,46.4,46.4,No,Yes,Automatic,No,1.0,18
3.0,No,Two year,No,Fiber optic,312.15,208.1,104.05,Yes,Yes,Automatic,No,2.0,64
0.0,No,Month-to-month,No,DSL,0.0,0.0,24.9,No,No,Automatic,No,0.0,20
3.0,No,One year,Yes,DSL,178.8,0.0,59.6,No,Yes,Mailed check,No,0.0,57
3.0,No,Two year,No,Fiber optic,325.5,217.0,108.5,No,Yes,Automatic,Yes,2.0,63
3.0,No,Two year,Yes,DSL,121.64999999999999,0.0,40.55,No,Yes,Mailed check,No,0.0,13
1.0,No,One year,No,DSL,58.95,58.95,58.95,Yes,Yes,Automatic,Yes,1.0,48
0.0,No,Two year,Yes,No,0.0,0.0,20.75,No,Yes,Mailed check,No,0.0,57
3.0,No,One year,No,Fiber optic,339.45000000000005,226.3,113.15,Yes,Yes,Automatic,No,2.0,71
0.0,No,Month-to-month,Yes,DSL,0.0,0.0,48.8,No,Yes,Electronic check,No,0.0,7
0.0,No,Month-to-month,No,DSL,0.0,63.05,63.05,Yes,No,Automatic,No,1.0,16
1.0,No,Month-to-month,No,Fiber optic,100.85,201.7,100.85,No,Yes,Electronic check,No,2.0,34
1.0,No,Month-to-month,No,Fiber optic,80.55,0.0,80.55,Yes,No,Mailed check,No,0.0,16
3.0,No,One year,Yes,DSL,193.20000000000002,0.0,64.4,Yes,No,Automatic,No,0.0,48
2.0,No,One year,Yes,DSL,150.4,150.4,75.2,Yes,Yes,Automatic,No,2.0,58
3.0,No,Two year,No,DSL,254.70000000000002,169.8,84.9,Yes,Yes,Automatic,No,2.0,72
0.0,No,Month-to-month,No,No,0.0,0.0,19.3,No,No,Mailed check,No,0.0,7
4.0,No,One year,No,DSL,298.6,74.65,74.65,No,No,Automatic,No,1.0,30
0.0,No,Month-to-month,No,DSL,0.0,59.05,59.05,Yes,Yes,Automatic,No,1.0,31
2.0,No,One year,No,DSL,138.2,69.1,69.1,Yes,No,Automatic,Yes,1.0,46
0.0,No,Two year,No,No,0.0,0.0,20.55,No,Yes,Mailed check,No,0.0,50
1.0,No,Month-to-month,No,Fiber optic,76.55,0.0,76.55,No,Yes,Automatic,No,0.0,28
4.0,No,Two year,No,DSL,250.0,125.0,62.5,Yes,No,Automatic,No,2.0,66
1.0,No,Month-to-month,Yes,Fiber optic,94.9,189.8,94.9,Yes,Yes,Automatic,No,2.0,41
3.0,No,Two year,No,Fiber optic,334.95000000000005,223.3,111.65,Yes,Yes,Automatic,Yes,2.0,72
0.0,No,One year,No,No,0.0,0.0,19.9,No,No,Mailed check,No,0.0,7
0.0,No,Month-to-month,Yes,No,0.0,0.0,20.45,No,Yes,Mailed check,No,0.0,38
3.0,No,One year,No,Fiber optic,318.15,212.1,106.05,Yes,No,Electronic check,No,2.0,44
4.0,No,One year,Yes,Fiber optic,453.8,226.9,113.45,Yes,Yes,Automatic,No,2.0,47
2.0,No,Month-to-month,Yes,Fiber optic,185.1,92.55,92.55,Yes,Yes,Electronic check,No,1.0,53
1.0,No,Month-to-month,No,DSL,65.6,65.6,65.6,No,Yes,Electronic check,No,1.0,4
0.0,No,Month-to-month,No,Fiber optic,0.0,84.35,84.35,Yes,No,Electronic check,Yes,1.0,20
2.0,No,One year,No,DSL,142.2,71.1,71.1,Yes,Yes,Automatic,Yes,1.0,57
3.0,No,Month-to-month,No,Fiber optic,255.45000000000002,0.0,85.15,Yes,Yes,Electronic check,Yes,0.0,44
1.0,No,Month-to-month,No,DSL,49.7,0.0,49.7,Yes,No,Mailed check,No,0.0,24
1.0,No,Month-to-month,Yes,DSL,30.2,0.0,30.2,Yes,Yes,Automatic,No,0.0,15
2.0,No,Month-to-month,No,DSL,112.7,0.0,56.35,No,No,Automatic,No,0.0,24
2.0,No,Month-to-month,No,Fiber optic,215.1,215.1,107.55,No,No,Electronic check,No,2.0,33
0.0,No,Two year,Yes,No,0.0,0.0,19.85,Yes,Yes,Mailed check,No,0.0,58
2.0,No,Two year,Yes,Fiber optic,191.8,95.9,95.9,Yes,Yes,Automatic,No,1.0,72
0.0,No,Two year,No,No,0.0,0.0,23.85,No,Yes,Mailed check,No,0.0,71
4.0,No,Two year,No,DSL,335.4,167.7,83.85,Yes,Yes,Automatic,No,2.0,51
3.0,No,Two year,No,Fiber optic,254.39999999999998,0.0,84.8,Yes,Yes,Automatic,Yes,0.0,72
4.0,No,Two year,Yes,DSL,304.4,76.1,76.1,No,No,Automatic,No,1.0,14
3.0,No,Two year,Yes,DSL,223.64999999999998,74.55,74.55,No,Yes,Mailed check,No,1.0,72
1.0,No,Month-to-month,Yes,DSL,39.2,39.2,39.2,No,Yes,Electronic check,No,1.0,22
1.0,No,Month-to-month,No,Fiber optic,79.55,0.0,79.55,No,No,Electronic check,No,0.0,2
0.0,No,Month-to-month,No,No,0.0,0.0,19.6,No,No,Mailed check,No,0.0,15
0.0,No,Two year,Yes,No,0.0,0.0,19.55,No,Yes,Automatic,No,0.0,51
3.0,No,Two year,No,DSL,117.44999999999999,0.0,39.15,Yes,Yes,Automatic,No,0.0,70
0.0,No,Two year,Yes,No,0.0,0.0,20.1,No,Yes,Automatic,No,0.0,71
1.0,No,Month-to-month,Yes,Fiber optic,99.95,199.9,99.95,Yes,Yes,Automatic,No,2.0,39
2.0,No,Month-to-month,Yes,DSL,119.6,0.0,59.8,No,Yes,Electronic check,No,0.0,61
1.0,No,Month-to-month,No,DSL,49.75,0.0,49.75,Yes,No,Automatic,No,0.0,52
3.0,No,One year,No,Fiber optic,325.5,217.0,108.5,Yes,Yes,Mailed check,No,2.0,64
3.0,No,Two year,No,DSL,180.45,0.0,60.15,Yes,Yes,Automatic,No,0.0,62
0.0,No,Two year,No,No,0.0,0.0,19.05,No,Yes,Mailed check,No,0.0,30
4.0,No,One year,No,DSL,336.0,168.0,84.0,Yes,Yes,Automatic,Yes,2.0,63
0.0,No,Month-to-month,No,DSL,0.0,0.0,44.55,Yes,No,Automatic,No,0.0,1
2.0,No,Month-to-month,No,Fiber optic,206.9,206.9,103.45,Yes,Yes,Electronic check,No,2.0,15
2.0,No,One year,Yes,Fiber optic,161.3,0.0,80.65,Yes,Yes,Automatic,No,0.0,27
3.0,No,Month-to-month,Yes,DSL,171.60000000000002,114.4,57.2,Yes,No,Mailed check,No,2.0,4
3.0,No,Two year,No,Fiber optic,332.25,221.5,110.75,Yes,Yes,Electronic check,No,2.0,72
0.0,No,One year,No,No,0.0,0.0,24.7,No,Yes,Automatic,Yes,0.0,45
3.0,No,Month-to-month,No,Fiber optic,291.15,97.05,97.05,Yes,No,Electronic check,Yes,1.0,45
4.0,No,One year,No,DSL,305.4,76.35,76.35,Yes,No,Mailed check,No,1.0,36
0.0,No,Month-to-month,No,No,0.0,0.0,18.9,No,No,Mailed check,No,0.0,1
0.0,No,Month-to-month,No,Fiber optic,0.0,0.0,74.45,Yes,No,Automatic,Yes,0.0,16
4.0,No,Two year,No,DSL,337.6,168.8,84.4,Yes,Yes,Automatic,No,2.0,71
0.0,No,Month-to-month,Yes,No,0.0,0.0,24.4,Yes,Yes,Mailed check,No,0.0,10
0.0,No,Two year,Yes,No,0.0,0.0,20.05,No,Yes,Mailed check,No,0.0,20
0.0,No,Month-to-month,No,DSL,0.0,55.5,55.5,No,No,Automatic,No,1.0,4
0.0,No,Month-to-month,No,Fiber optic,0.0,84.3,84.3,Yes,Yes,Electronic check,Yes,1.0,29
2.0,No,Month-to-month,No,Fiber optic,200.4,200.4,100.2,No,No,Electronic check,No,2.0,2
0.0,No,Two year,No,No,0.0,0.0,19.4,No,No,Mailed check,No,0.0,29
0.0,No,Month-to-month,No,No,0.0,0.0,20.4,Yes,No,Electronic check,No,0.0,13
2.0,No,Month-to-month,No,Fiber optic,189.5,94.75,94.75,Yes,Yes,Electronic check,No,1.0,59
0.0,No,Month-to-month,No,DSL,0.0,0.0,44.35,Yes,Yes,Automatic,No,0.0,18
2.0,No,Month-to-month,Yes,DSL,149.1,149.1,74.55,No,Yes,Mailed check,No,2.0,17
2.0,No,Two year,No,DSL,147.2,147.2,73.6,No,Yes,Electronic check,No,2.0,47
0.0,No,Month-to-month,Yes,DSL,0.0,0.0,50.1,No,Yes,Automatic,No,0.0,19
2.0,No,Two year,Yes,DSL,106.0,106.0,53.0,Yes,Yes,Electronic check,Yes,2.0,68
0.0,No,Month-to-month,No,No,0.0,0.0,19.85,No,Yes,Automatic,No,0.0,2
0.0,No,One year,No,DSL,0.0,0.0,24.35,Yes,No,Automatic,No,0.0,7
0.0,No,Month-to-month,No,No,0.0,0.0,19.55,Yes,No,Mailed check,No,0.0,18
0.0,No,Two year,No,No,0.0,0.0,25.05,No,Yes,Automatic,No,0.0,71
2.0,No,Month-to-month,No,Fiber optic,187.6,93.8,93.8,No,Yes,Automatic,Yes,1.0,13
2.0,No,Two year,No,Fiber optic,207.5,207.5,103.75,Yes,Yes,Automatic,No,2.0,72
2.0,No,Two year,Yes,DSL,113.5,113.5,56.75,Yes,Yes,Automatic,No,2.0,66
0.0,No,One year,Yes,No,0.0,0.0,20.8,Yes,Yes,Automatic,No,0.0,24
0.0,No,Two year,Yes,No,0.0,0.0,24.45,Yes,Yes,Mailed check,No,0.0,56
0.0,No,One year,No,No,0.0,0.0,25.6,No,Yes,Automatic,Yes,0.0,22
3.0,No,Month-to-month,No,DSL,178.95,0.0,59.65,No,No,Automatic,No,0.0,42
3.0,No,Two year,Yes,DSL,249.89999999999998,166.6,83.3,Yes,Yes,Automatic,No,2.0,72
1.0,No,Month-to-month,No,Fiber optic,79.55,0.0,79.55,Yes,No,Automatic,No,0.0,12
0.0,No,Two year,No,No,0.0,0.0,24.45,No,Yes,Automatic,No,0.0,71
0.0,No,One year,No,No,0.0,0.0,19.2,No,Yes,Mailed check,No,0.0,26
1.0,No,Month-to-month,Yes,DSL,29.8,0.0,29.8,No,No,Mailed check,No,0.0,7
0.0,No,Month-to-month,Yes,DSL,0.0,0.0,45.5,No,Yes,Mailed check,No,0.0,6
1.0,No,Month-to-month,No,DSL,30.05,0.0,30.05,Yes,Yes,Automatic,No,0.0,51
4.0,No,Two year,Yes,DSL,262.6,131.3,65.65,Yes,Yes,Automatic,No,2.0,72
3.0,No,Two year,No,DSL,222.14999999999998,74.05,74.05,No,No,Mailed check,No,1.0,47
3.0,No,One year,No,Fiber optic,332.25,221.5,110.75,Yes,No,Automatic,Yes,2.0,62
0.0,No,Two year,Yes,No,0.0,0.0,19.7,No,Yes,Mailed check,No,0.0,16
1.0,No,Month-to-month,No,DSL,49.5,0.0,49.5,Yes,No,Automatic,No,0.0,6
2.0,No,Two year,Yes,DSL,87.9,43.95,43.95,Yes,Yes,Automatic,No,1.0,69
3.0,No,Month-to-month,No,Fiber optic,333.45000000000005,222.3,111.15,Yes,Yes,Electronic check,No,2.0,64
0.0,No,Month-to-month,No,No,0.0,0.0,20.6,No,No,Mailed check,No,0.0,25
0.0,No,Two year,No,No,0.0,0.0,19.65,No,No,Automatic,No,0.0,6
4.0,No,One year,No,Fiber optic,463.2,231.6,115.8,No,Yes,Automatic,No,2.0,66
3.0,No,Two year,No,DSL,265.95000000000005,177.3,88.65,No,No,Automatic,No,2.0,61
2.0,No,Month-to-month,No,Fiber optic,189.0,94.5,94.5,Yes,Yes,Electronic check,Yes,1.0,43
0.0,No,Month-to-month,No,No,0.0,0.0,20.1,No,No,Mailed check,No,0.0,12
0.0,No,Month-to-month,No,DSL,0.0,34.65,34.65,Yes,No,Automatic,Yes,1.0,23
2.0,No,Month-to-month,No,DSL,104.6,104.6,52.3,Yes,Yes,Automatic,Yes,2.0,71
1.0,No,Month-to-month,No,DSL,65.0,65.0,65.0,No,No,Mailed check,No,1.0,34
2.0,No,One year,No,DSL,70.9,0.0,35.45,No,Yes,Mailed check,No,0.0,41
0.0,No,Two year,Yes,No,0.0,0.0,19.7,No,Yes,Automatic,No,0.0,72
0.0,No,Month-to-month,No,Fiber optic,0.0,191.2,95.6,Yes,No,Electronic check,Yes,2.0,14
0.0,No,Two year,No,No,0.0,0.0,19.85,Yes,No,Mailed check,No,0.0,41
1.0,No,One year,Yes,Fiber optic,81.85,0.0,81.85,No,Yes,Automatic,No,0.0,23
4.0,No,Two year,Yes,Fiber optic,437.2,218.6,109.3,No,Yes,Automatic,No,2.0,71
0.0,No,Two year,No,No,0.0,0.0,25.4,No,Yes,Mailed check,No,0.0,72
0.0,No,Month-to-month,Yes,Fiber optic,0.0,0.0,69.8,Yes,Yes,Electronic check,No,0.0,6
0.0,No,One year,Yes,No,0.0,0.0,20.0,Yes,Yes,Automatic,No,0.0,23
4.0,No,Two year,No,Fiber optic,439.6,219.8,109.9,Yes,No,Electronic check,No,2.0,72
1.0,No,Month-to-month,No,DSL,50.3,0.0,50.3,Yes,Yes,Automatic,No,0.0,7
2.0,No,Month-to-month,Yes,Fiber optic,203.0,203.0,101.5,Yes,Yes,Electronic check,No,2.0,9
